promo_id,article_no,store_id,start_date,end_date,offer_type,discount_pct,promo_channel,has_endcap,on_promo_bay,brand,category,sub_category
XTNJS1,200218,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CHOBrand08C,Confectionery,Chocolate
8L9GJ4,200181,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,CHOBrand03C,Confectionery,Chocolate
ANLIOB,200182,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,CHOBrand03C,Confectionery,Chocolate
L7VJUZ,200183,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,CHOBrand03C,Confectionery,Chocolate
5PFBCE,200184,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,CHOBrand03C,Confectionery,Chocolate
5Z3ZTD,200185,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,CHOBrand03C,Confectionery,Chocolate
S7XSV1,200186,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,CHOBrand03C,Confectionery,Chocolate
8F6FTS,200187,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,CHOBrand03C,Confectionery,Chocolate
CJLEI6,200271,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,LOLBrand07L,Confectionery,Lollies
WGL8I9,200272,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,LOLBrand07L,Confectionery,Lollies
AKFD18,200273,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,LOLBrand07L,Confectionery,Lollies
TLTY7W,200274,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,LOLBrand07L,Confectionery,Lollies
29MAX6,200275,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,LOLBrand07L,Confectionery,Lollies
EBQGBP,200276,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,LOLBrand07L,Confectionery,Lollies
ADUSQB,200277,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,LOLBrand07L,Confectionery,Lollies
00G9E0,200284,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,LOLBrand09L,Confectionery,Lollies
7PMEXJ,200285,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,LOLBrand09L,Confectionery,Lollies
TNRP1I,200286,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,LOLBrand09L,Confectionery,Lollies
3661L0,200287,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,LOLBrand09L,Confectionery,Lollies
8KGFP9,200288,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,LOLBrand09L,Confectionery,Lollies
4K3AWL,200289,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,LOLBrand09L,Confectionery,Lollies
AR0WH0,200290,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,LOLBrand09L,Confectionery,Lollies
RFIUPR,200311,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
OG710E,200312,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
Q8O9S4,200313,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
ZNMZOF,200314,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
E98WP9,200315,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
4P4JWR,200316,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
3XUXNB,200317,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,SOFBrand03D,Beverages,Soft Drinks
9DSSRK,200318,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,SOFBrand03D,Beverages,Soft Drinks
FI53LL,200319,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,SOFBrand03D,Beverages,Soft Drinks
P0NFDD,200320,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,SOFBrand03D,Beverages,Soft Drinks
2PJ0MM,200321,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,SOFBrand03D,Beverages,Soft Drinks
UG8XJK,200322,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,SOFBrand03D,Beverages,Soft Drinks
31DZRH,200341,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
TTQAYI,200342,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
IY2S53,200343,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
0TJ2T9,200344,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
O5A439,200345,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
GF5LXK,200346,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
2G5EOL,200347,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
0TA8RD,200348,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
05N9HC,200349,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
ZDQ3W6,200350,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
BDJ7H7,200351,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
REDY0V,200396,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
QXO2DW,200397,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
N717YW,200398,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
1BSDX4,200399,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
W3LNAE,200400,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
HPITZA,200391,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,YOGBrand02Y,Dairy,Yoghurt
7UY4SA,200392,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,YOGBrand02Y,Dairy,Yoghurt
EQ1ZQ8,200393,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,YOGBrand02Y,Dairy,Yoghurt
DAYDW9,200394,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,YOGBrand02Y,Dairy,Yoghurt
F6Y5V9,200395,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,YOGBrand02Y,Dairy,Yoghurt
JREHMI,200418,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,CHEBrand02C,Dairy,Cheese
QP56A2,200419,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,CHEBrand02C,Dairy,Cheese
TYZNM5,200420,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,CHEBrand02C,Dairy,Cheese
SAXYK2,200421,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
E58F3O,200422,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
B9V1T4,200423,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
JXA2YM,200424,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
PYI46N,200449,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DIPBrand04D,Dairy,Dips
05FL04,200450,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DIPBrand04D,Dairy,Dips
63NA7H,200451,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DIPBrand04D,Dairy,Dips
N98X16,200452,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DIPBrand04D,Dairy,Dips
F4ZZW5,200443,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,DIPBrand02D,Dairy,Dips
UK4SHA,200444,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,DIPBrand02D,Dairy,Dips
60V33L,200445,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,DIPBrand02D,Dairy,Dips
IFNCRN,200522,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,SOABrand01S,Toiletries,Soaps
3TNKZI,200523,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,SOABrand01S,Toiletries,Soaps
Y75ITD,200524,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,SOABrand01S,Toiletries,Soaps
L35JRJ,200528,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,SOABrand03S,Toiletries,Soaps
9R3VP8,200529,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,SOABrand03S,Toiletries,Soaps
LIM06E,200530,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,SOABrand03S,Toiletries,Soaps
TCQR3E,200540,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,TOOBrand03T,Toiletries,Toothpaste
V1RDNF,200541,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,TOOBrand03T,Toiletries,Toothpaste
4X13QI,200542,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,TOOBrand03T,Toiletries,Toothpaste
NF2P09,200546,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,TOOBrand05T,Toiletries,Toothpaste
1PQFMP,200547,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,TOOBrand05T,Toiletries,Toothpaste
AH3QN2,200548,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,TOOBrand05T,Toiletries,Toothpaste
1R91R0,200563,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DEOBrand05D,Toiletries,Deodorant
HRLIAG,200564,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DEOBrand05D,Toiletries,Deodorant
P34SLQ,200565,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DEOBrand05D,Toiletries,Deodorant
GBUL1O,200566,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DEOBrand05D,Toiletries,Deodorant
T96GSK,200549,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DEOBrand01D,Toiletries,Deodorant
BOJAXN,200550,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DEOBrand01D,Toiletries,Deodorant
HRC4HM,200551,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DEOBrand01D,Toiletries,Deodorant
08OPEV,200588,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,BODBrand06W,Toiletries,Body Wash
HTZ4VO,200589,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,BODBrand06W,Toiletries,Body Wash
YBJ7SO,200590,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,BODBrand06W,Toiletries,Body Wash
YGY21J,200577,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,BODBrand03W,Toiletries,Body Wash
MAS41R,200578,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,BODBrand03W,Toiletries,Body Wash
U08L4P,200579,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,BODBrand03W,Toiletries,Body Wash
JAGXLQ,200580,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,BODBrand03W,Toiletries,Body Wash
0S5RMJ,200605,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,HANBrand04W,Toiletries,Hand Wash
PCZA3S,200606,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,HANBrand04W,Toiletries,Hand Wash
FGHO4Q,200607,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,HANBrand04W,Toiletries,Hand Wash
HCG7FD,200595,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,HANBrand01W,Toiletries,Hand Wash
143XRV,200596,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,HANBrand01W,Toiletries,Hand Wash
8DF2F5,200597,S001,2024-10-16,2024-10-22,25% Off,25.0,Catalog,False,False,HANBrand01W,Toiletries,Hand Wash
NK4OTB,200626,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,DISBrand04L,Cleaning,Dishwashing liquid
GDPUH4,200627,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,DISBrand04L,Cleaning,Dishwashing liquid
GBGO8U,200628,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,DISBrand04L,Cleaning,Dishwashing liquid
TD9JYJ,200629,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,DISBrand04L,Cleaning,Dishwashing liquid
3CT5Q5,200623,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,DISBrand03L,Cleaning,Dishwashing liquid
173C7Q,200624,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,DISBrand03L,Cleaning,Dishwashing liquid
25Y7KH,200625,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,DISBrand03L,Cleaning,Dishwashing liquid
G4G7NI,200641,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DISBrand03T,Cleaning,Dishwashing tablet
E3FKP9,200642,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DISBrand03T,Cleaning,Dishwashing tablet
6AIU01,200643,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DISBrand03T,Cleaning,Dishwashing tablet
LC5WW9,200644,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DISBrand03T,Cleaning,Dishwashing tablet
LZHVEZ,200637,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DISBrand02T,Cleaning,Dishwashing tablet
9RTD6E,200638,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DISBrand02T,Cleaning,Dishwashing tablet
NMB9UP,200639,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DISBrand02T,Cleaning,Dishwashing tablet
EPPOLG,200640,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,DISBrand02T,Cleaning,Dishwashing tablet
5TK9VJ,200677,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,LAUBrand07D,Cleaning,Laundry detergent
0VA0ST,200678,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,LAUBrand07D,Cleaning,Laundry detergent
KA0914,200679,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,LAUBrand07D,Cleaning,Laundry detergent
ABAZD8,200680,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,LAUBrand07D,Cleaning,Laundry detergent
4VF161,200663,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,LAUBrand03D,Cleaning,Laundry detergent
85IBJU,200664,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,LAUBrand03D,Cleaning,Laundry detergent
BI6MGH,200665,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,LAUBrand03D,Cleaning,Laundry detergent
AGMB36,200666,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,LAUBrand03D,Cleaning,Laundry detergent
2M9E5I,200681,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
MLZ6IO,200682,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
STUZHG,200683,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
1GF4OF,200684,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
PATM0T,200685,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
XE321D,200686,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,CERBrand01C,Breakfast,Cereals
5C21O6,200693,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CERBrand03C,Breakfast,Cereals
WW8EIR,200694,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CERBrand03C,Breakfast,Cereals
HRLNF6,200695,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CERBrand03C,Breakfast,Cereals
NV5XU6,200696,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CERBrand03C,Breakfast,Cereals
M9DEOC,200697,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CERBrand03C,Breakfast,Cereals
IRIO74,200698,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CERBrand03C,Breakfast,Cereals
JLYS7J,200741,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,OATBrand03O,Breakfast,Oats
D6Z6PQ,200742,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,OATBrand03O,Breakfast,Oats
1AUF0T,200743,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,OATBrand03O,Breakfast,Oats
J5JGZC,200744,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,OATBrand04O,Breakfast,Oats
Y4MLJZ,200745,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,OATBrand04O,Breakfast,Oats
FUDI4S,200746,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,OATBrand04O,Breakfast,Oats
P7QFQ9,200747,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,OATBrand04O,Breakfast,Oats
N04FDT,200020,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand04C,Snacks,Chips
ZJ2L72,200021,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand04C,Snacks,Chips
V08KTR,200022,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand04C,Snacks,Chips
PW3HHI,200023,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand04C,Snacks,Chips
GVUMMW,200024,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand04C,Snacks,Chips
CMZX8J,200025,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand04C,Snacks,Chips
5MS20T,200061,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand10C,Snacks,Chips
3T9LP2,200062,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand10C,Snacks,Chips
E2ASOE,200063,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand10C,Snacks,Chips
VGKH25,200064,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand10C,Snacks,Chips
0CVGFG,200065,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand10C,Snacks,Chips
M1TM27,200066,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,CHIBrand10C,Snacks,Chips
O19QTG,200141,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,True,BISBrand12B,Snacks,Biscuits
15XD82,200142,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,True,BISBrand12B,Snacks,Biscuits
IJKUV2,200143,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,True,BISBrand12B,Snacks,Biscuits
VXO3PE,200144,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,True,BISBrand12B,Snacks,Biscuits
OJ3M48,200145,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,True,BISBrand12B,Snacks,Biscuits
NGC4XA,200146,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,True,BISBrand12B,Snacks,Biscuits
IC0DHN,200147,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,True,BISBrand12B,Snacks,Biscuits
HWEKQD,200093,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,BISBrand05B,Snacks,Biscuits
VNAB87,200094,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,BISBrand05B,Snacks,Biscuits
FRBOO7,200095,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,BISBrand05B,Snacks,Biscuits
03B95O,200096,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,BISBrand05B,Snacks,Biscuits
HS7AUI,200097,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,BISBrand05B,Snacks,Biscuits
GJD3X4,200098,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,BISBrand05B,Snacks,Biscuits
YH5HOA,200099,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,BISBrand05B,Snacks,Biscuits
7WKDPE,200165,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,NUTBrand05N,Snacks,Nuts
HDM6K6,200166,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,NUTBrand05N,Snacks,Nuts
HGQ6SR,200167,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,NUTBrand05N,Snacks,Nuts
P7B4HJ,200168,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,NUTBrand05N,Snacks,Nuts
KWBJPC,200207,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand07C,Confectionery,Chocolate
LMSP94,200208,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand07C,Confectionery,Chocolate
RWGKG5,200209,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand07C,Confectionery,Chocolate
KHL1CR,200210,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand07C,Confectionery,Chocolate
HM22SN,200211,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand07C,Confectionery,Chocolate
JU9F51,200212,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand07C,Confectionery,Chocolate
NI4EUB,200169,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand01C,Confectionery,Chocolate
YGS0JX,200170,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand01C,Confectionery,Chocolate
9AMSM5,200171,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand01C,Confectionery,Chocolate
R7GOKL,200172,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand01C,Confectionery,Chocolate
VA2UHT,200173,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand01C,Confectionery,Chocolate
JPK4W0,200174,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHOBrand01C,Confectionery,Chocolate
KQ8SJQ,200252,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
ONTQX4,200253,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
5JOQYN,200254,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
IT38CX,200255,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
5DNSVB,200256,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
CQ7G4A,200257,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
SMZX4N,200239,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand02L,Confectionery,Lollies
KIO5B6,200240,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand02L,Confectionery,Lollies
IIJPSH,200241,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand02L,Confectionery,Lollies
OXXAOZ,200242,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand02L,Confectionery,Lollies
5E7GGO,200243,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand02L,Confectionery,Lollies
46X1W1,200244,S001,2024-10-23,2024-10-29,25% Off,25.0,Catalog,False,False,LOLBrand02L,Confectionery,Lollies
QXPH1Y,200410,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,YOGBrand06Y,Dairy,Yoghurt
3BQHOK,200411,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,YOGBrand06Y,Dairy,Yoghurt
3ZY5SR,200412,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,YOGBrand06Y,Dairy,Yoghurt
O0L9LA,200413,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,YOGBrand06Y,Dairy,Yoghurt
YKE3ZC,200414,S001,2024-10-23,2024-10-29,Half Price,50.0,Catalog,True,True,YOGBrand06Y,Dairy,Yoghurt
XU11TO,200386,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,YOGBrand01Y,Dairy,Yoghurt
0BOGCC,200387,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,YOGBrand01Y,Dairy,Yoghurt
1U86AG,200388,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,YOGBrand01Y,Dairy,Yoghurt
3U1SWY,200389,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,YOGBrand01Y,Dairy,Yoghurt
UTFEFZ,200390,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,YOGBrand01Y,Dairy,Yoghurt
811ID0,200415,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHEBrand01C,Dairy,Cheese
7T3LJO,200416,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHEBrand01C,Dairy,Cheese
KBZVYX,200417,S001,2024-10-23,2024-10-29,30% Off,30.0,Catalog,False,False,CHEBrand01C,Dairy,Cheese
9D18K9,200435,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,CHEBrand07C,Dairy,Cheese
VAK1VP,200436,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,CHEBrand07C,Dairy,Cheese
ANGW3P,200437,S001,2024-10-23,2024-10-29,40% Off,40.0,Catalog,True,True,CHEBrand07C,Dairy,Cheese
